sampleId,buildingType,numFloors,floorHeight,numBeams,numColumns,beamSection,columnSection,concreteStrength,steelGrade,steelGradeName,seismicZone,windLoad,liveLoad,deadLoad,maxDeflection,maxStress,stabilityIndex,seismicResistance
228,commercial,1,4.0,24,9,18,36,20,275,S275,Zone 3,0.44,4.34,6.96,66.76,326.52,100.0,54.57
229,commercial,3,4.5,24,9,10,16,80,420,S420,Zone 3,0.97,4.03,6.68,24679.31,1805.7,42.12,66.66
230,industrial,1,6.0,24,9,14,24,70,235,S235,Zone 4,0.42,8.59,9.45,257.48,1128.95,50.71,49.38
231,office,6,4.5,84,36,24,50,35,420,S420,Zone 2,0.79,3.25,4.14,3844.9,94.14,96.38,84.63
232,commercial,6,4.5,60,25,28,60,60,420,S420,Zone 0,0.47,4.19,5.82,1250.75,72.84,100.0,100.0
233,commercial,3,4.5,24,9,20,22,70,355,S355,Zone 2,0.43,4.38,6.96,3832.23,240.36,62.24,83.35
234,residential,8,3.0,60,25,40,60,60,275,S275,Zone 4,1.1,1.95,4.95,1375.75,17.63,100.0,66.58
235,industrial,2,5.0,24,9,16,32,20,355,S355,Zone 2,0.52,7.58,8.96,445.3,660.66,46.1,72.67
236,office,5,4.5,84,36,26,40,35,355,S355,Zone 1,1.11,2.64,5.11,5662.54,74.34,100.0,87.4
237,residential,5,2.7,40,16,40,60,45,235,S235,Zone 2,0.44,1.67,3.23,53.78,12.68,100.0,75.63
238,residential,12,2.7,220,100,60,60,45,420,S420,Zone 2,0.88,1.52,4.17,2080.41,4.23,100.0,88.21
239,industrial,1,4.5,24,9,12,60,45,235,S235,Zone 1,0.99,9.45,6.34,467.64,1587.29,92.08,83.83
240,commercial,3,4.5,24,9,14,28,20,355,S355,Zone 2,0.6,4.09,5.4,3882.26,587.02,45.25,73.13
241,residential,3,2.7,24,9,18,45,25,355,S355,Zone 1,0.66,2.17,3.16,55.31,158.08,74.25,82.19
242,commercial,4,4.5,60,25,30,50,30,275,S275,Zone 2,0.67,4.29,6.54,624.27,61.16,100.0,76.61
243,commercial,2,3.5,24,9,18,36,25,355,S355,Zone 1,0.74,4.71,5.86,78.91,302.38,58.82,82.19
244,industrial,1,5.0,24,9,20,50,80,235,S235,Zone 1,0.85,7.35,6.11,45.88,260.63,100.0,90.62
245,commercial,1,3.5,24,9,20,30,40,460,S460,Zone 0,0.43,4.88,6.63,43.19,214.92,100.0,97.23
246,residential,4,3.3,40,16,36,36,40,460,S460,Zone 1,0.93,1.81,4.83,915.84,22.26,100.0,88.22
247,residential,5,3.3,40,16,22,30,70,355,S355,Zone 3,0.5,2.29,4.77,2092.8,106.59,91.54,69.96
248,office,4,3.5,24,9,36,60,50,460,S460,Zone 2,0.66,3.14,5.48,153.14,30.12,100.0,82.04
249,commercial,2,4.0,24,9,20,20,90,275,S275,Zone 3,0.39,4.58,5.24,294.3,191.34,70.18,63.16
250,residential,3,3.3,40,16,20,60,60,355,S355,Zone 2,0.46,2.04,4.39,26.51,121.66,100.0,80.8
251,office,8,4.0,60,25,24,24,40,460,S460,Zone 1,0.57,2.81,4.78,168467.14,83.69,97.53,92.59
252,office,8,3.5,84,36,22,60,70,355,S355,Zone 1,0.96,3.53,4.51,1790.82,127.79,84.89,96.56
253,office,15,3.5,220,100,60,60,70,355,S355,Zone 0,0.78,3.27,5.64,17041.69,6.66,100.0,100.0
254,residential,4,2.7,40,16,26,28,60,420,S420,Zone 0,0.86,2.05,4.96,629.05,64.78,100.0,100.0
255,industrial,1,4.5,24,9,12,40,30,355,S355,Zone 0,0.98,8.53,7.5,435.61,1366.15,89.24,91.94
256,residential,10,3.0,180,81,32,60,20,235,S235,Zone 0,1.09,2.05,3.13,3413.87,26.04,100.0,86.25
257,commercial,4,4.5,40,16,28,28,30,460,S460,Zone 1,0.95,4.66,5.69,12484.01,71.17,100.0,87.77
258,residential,6,2.7,60,25,28,30,40,460,S460,Zone 2,0.39,2.22,3.54,1368.21,40.92,100.0,81.77
259,residential,3,3.0,24,9,16,36,90,235,S235,Zone 2,0.32,1.95,4.92,73.72,274.4,68.55,81.25
260,office,10,4.5,144,64,45,45,40,275,S275,Zone 1,1.17,2.59,5.55,74981.51,14.36,100.0,88.9
261,industrial,2,5.0,24,9,16,45,20,420,S420,Zone 1,0.86,7.08,9.55,241.47,674.84,47.74,82.62
262,commercial,4,3.5,40,16,26,50,60,460,S460,Zone 1,0.9,4.75,6.63,249.67,114.69,97.91,93.16
263,commercial,5,3.5,84,36,26,30,90,355,S355,Zone 2,0.59,4.96,6.78,1756.66,106.17,100.0,87.7
264,residential,2,2.7,40,16,20,30,60,275,S275,Zone 2,0.41,2.01,3.01,21.23,99.92,100.0,79.07
265,office,6,3.5,40,16,36,45,90,275,S275,Zone 2,0.79,3.4,5.86,2155.6,31.14,100.0,87.83
266,office,5,4.5,40,16,28,30,35,235,S235,Zone 1,1.41,3.92,5.67,39495.79,75.92,100.0,84.41
267,residential,10,2.7,180,81,30,36,70,235,S235,Zone 0,0.84,2.31,3.83,5723.12,33.47,100.0,98.75
268,office,8,4.0,84,36,24,30,25,235,S235,Zone 2,1.23,3.7,5.92,133729.7,112.47,81.45,79.15
269,office,5,3.5,40,16,32,36,35,275,S275,Zone 2,0.44,3.55,4.13,1645.96,41.13,100.0,77.4
270,office,5,4.0,60,25,26,45,90,355,S355,Zone 2,0.76,4.0,4.06,1155.88,76.11,100.0,89.18
271,industrial,1,6.0,24,9,20,26,50,460,S460,Zone 4,1.18,9.69,6.34,116.89,296.76,57.51,49.87
272,residential,3,3.0,24,9,24,60,35,460,S460,Zone 2,0.83,1.61,3.02,23.19,51.08,100.0,77.99
273,office,5,4.0,84,36,28,28,35,460,S460,Zone 1,1.46,3.85,5.55,15322.02,76.12,100.0,89.47
274,residential,2,3.3,40,16,14,40,40,275,S275,Zone 2,0.32,1.77,3.98,79.55,336.72,99.96,75.0
275,residential,8,3.0,60,25,40,45,70,460,S460,Zone 1,0.91,2.16,3.4,3288.13,13.02,100.0,98.53
276,office,12,4.0,220,100,45,50,70,420,S420,Zone 1,1.28,3.79,4.81,36471.2,15.15,100.0,100.0
277,commercial,1,3.5,24,9,10,12,40,355,S355,Zone 2,0.71,4.4,6.94,721.86,1925.85,43.11,76.73
278,residential,2,2.7,24,9,14,40,30,460,S460,Zone 1,0.77,2.08,4.12,91.42,386.95,77.46,85.85
279,residential,12,3.3,144,64,36,60,40,420,S420,Zone 2,0.51,2.37,3.5,4884.88,18.35,100.0,88.35
280,commercial,4,3.5,24,9,32,45,20,235,S235,Zone 1,0.44,4.92,5.08,455.74,46.55,100.0,78.6
281,residential,10,3.3,112,49,30,40,70,460,S460,Zone 0,0.71,2.1,5.0,14136.17,41.73,100.0,100.0
282,commercial,1,3.5,24,9,18,30,20,355,S355,Zone 2,0.97,4.5,5.1,48.22,269.4,87.0,72.67
283,office,15,3.5,220,100,36,40,70,420,S420,Zone 2,0.61,2.92,4.35,67128.93,26.76,100.0,96.84
284,residential,8,3.3,112,49,22,22,80,460,S460,Zone 3,1.23,1.87,3.64,81720.02,82.67,100.0,82.61
285,residential,3,3.3,40,16,24,24,40,355,S355,Zone 1,0.28,2.1,4.31,285.25,72.05,100.0,85.59
286,office,10,4.0,144,64,30,36,35,275,S275,Zone 1,1.09,3.02,4.87,100657.35,45.24,100.0,87.39
287,residential,4,2.7,40,16,24,45,20,420,S420,Zone 0,0.62,1.56,3.18,111.15,56.6,100.0,91.17
288,residential,12,2.7,220,100,32,40,80,275,S275,Zone 4,0.85,1.68,3.59,7407.75,28.35,100.0,75.58
289,commercial,2,3.5,24,9,16,36,25,275,S275,Zone 3,0.97,4.69,5.54,108.09,379.08,53.22,55.35
290,residential,4,2.7,40,16,30,50,20,420,S420,Zone 1,0.6,2.1,3.87,70.54,33.07,100.0,82.62
291,office,15,4.5,220,100,40,50,25,460,S460,Zone 3,1.09,3.85,4.8,285712.22,19.75,100.0,83.29
292,commercial,4,3.5,40,16,30,45,50,460,S460,Zone 0,1.22,4.07,6.19,567.58,55.8,100.0,99.73
293,office,8,4.5,84,36,30,36,60,460,S460,Zone 1,0.91,2.55,5.56,52239.72,45.2,100.0,97.77
294,residential,2,2.7,40,16,20,36,40,235,S235,Zone 1,0.56,2.32,4.64,25.71,136.73,100.0,82.7
295,residential,8,2.7,84,36,24,24,45,235,S235,Zone 1,1.1,1.68,3.28,30741.14,61.17,100.0,86.57
296,commercial,2,4.5,24,9,18,28,80,235,S235,Zone 1,0.86,4.31,5.5,355.3,279.0,59.73,90.62
297,residential,10,3.0,112,49,55,60,50,355,S355,Zone 3,0.39,2.15,3.46,1108.03,5.94,100.0,77.52
298,residential,4,2.7,24,9,36,45,25,235,S235,Zone 1,0.78,2.04,3.56,194.34,18.62,100.0,79.3
299,office,4,4.0,24,9,24,26,30,355,S355,Zone 1,0.66,2.58,4.93,9944.17,84.78,94.92,84.56
300,residential,2,3.0,24,9,12,20,40,460,S460,Zone 1,0.53,2.16,3.02,226.83,460.1,48.37,88.12
301,residential,8,3.0,84,36,24,45,80,235,S235,Zone 1,0.78,1.54,3.54,1988.54,65.23,100.0,94.08
302,industrial,1,4.5,24,9,18,28,60,355,S355,Zone 4,0.75,6.33,9.96,81.84,461.87,71.0,49.72
303,office,10,3.5,180,81,30,30,50,275,S275,Zone 2,0.64,3.32,4.83,38794.31,45.68,100.0,86.35
304,office,12,4.0,180,81,30,50,80,235,S235,Zone 0,0.58,2.62,4.47,19987.55,46.35,100.0,100.0
305,residential,3,3.0,24,9,16,32,80,275,S275,Zone 0,0.28,1.89,3.06,79.6,176.64,72.21,100.0
306,commercial,2,4.0,24,9,16,28,45,275,S275,Zone 0,0.66,4.75,5.26,213.1,371.71,51.95,93.56
307,residential,4,3.3,24,9,36,60,20,420,S420,Zone 3,0.93,1.95,3.67,254.55,17.89,100.0,57.36
308,residential,8,2.7,60,25,30,45,30,420,S420,Zone 2,0.77,1.71,3.59,2987.66,32.1,100.0,81.66
309,commercial,2,4.0,24,9,24,26,40,420,S420,Zone 2,0.58,4.25,6.95,235.58,126.98,80.4,78.14
310,residential,2,3.3,40,16,20,30,35,235,S235,Zone 0,0.54,1.55,4.31,40.16,108.75,86.29,90.0
311,residential,15,2.7,220,100,30,32,50,420,S420,Zone 4,0.98,2.08,4.73,83536.37,40.6,100.0,77.62
312,office,8,4.0,84,36,28,60,20,460,S460,Zone 1,0.69,2.65,5.21,5229.28,55.15,99.55,87.83
313,office,8,3.5,112,49,28,40,80,275,S275,Zone 2,0.91,2.93,4.19,7728.07,48.71,100.0,90.4
314,residential,10,3.0,144,64,30,32,45,420,S420,Zone 1,0.96,2.19,3.47,28769.54,35.64,100.0,92.54
315,residential,2,2.7,24,9,10,18,25,355,S355,Zone 0,0.84,2.09,3.82,403.59,867.01,43.49,90.69
316,office,12,4.5,180,81,30,36,35,355,S355,Zone 2,1.4,3.71,5.18,428153.22,48.27,100.0,87.18
317,residential,5,2.7,60,25,40,45,25,275,S275,Zone 1,0.42,1.79,4.05,163.55,15.97,100.0,80.49
318,commercial,3,4.0,24,9,14,26,90,355,S355,Zone 4,0.61,4.44,5.08,1346.16,607.31,48.43,51.6
319,commercial,1,4.0,24,9,16,16,70,420,S420,Zone 2,0.38,4.73,6.56,95.18,401.88,58.11,84.23
320,commercial,2,4.5,24,9,20,32,60,460,S460,Zone 4,0.69,4.09,6.1,183.97,210.77,65.98,51.12
321,residential,3,3.3,24,9,16,45,50,355,S355,Zone 3,0.83,1.59,3.13,117.13,185.33,66.21,60.59
322,residential,5,2.7,40,16,24,30,45,460,S460,Zone 2,0.56,2.17,3.24,1122.28,60.31,100.0,80.53
323,commercial,2,4.5,24,9,14,45,90,460,S460,Zone 2,0.85,4.49,6.59,164.23,618.3,56.77,86.11
324,office,8,4.5,84,36,36,45,70,420,S420,Zone 2,1.53,3.21,4.13,31958.17,24.44,100.0,94.61
325,industrial,2,6.0,24,9,20,26,45,235,S235,Zone 2,1.49,7.92,8.92,4337.04,350.62,53.26,75.16
326,office,5,4.0,60,25,32,45,90,355,S355,Zone 4,0.48,2.59,5.53,703.6,38.79,100.0,65.82
327,office,6,3.5,84,36,32,36,90,420,S420,Zone 4,0.66,3.38,5.94,2150.23,42.04,100.0,68.29
328,residential,5,3.0,84,36,32,45,20,355,S355,Zone 1,0.51,1.62,4.77,270.49,30.88,100.0,81.91
329,office,8,4.0,84,36,40,50,70,275,S275,Zone 2,0.56,2.77,4.52,4705.6,17.02,100.0,90.29
330,commercial,2,3.5,24,9,16,16,35,355,S355,Zone 2,0.45,4.36,5.2,668.29,359.52,50.08,75.72
331,residential,5,3.3,84,36,40,45,70,275,S275,Zone 0,0.89,2.37,3.74,422.82,15.54,100.0,99.81
332,residential,5,2.7,60,25,32,60,90,275,S275,Zone 2,0.93,1.78,4.88,53.83,35.4,100.0,82.64
333,industrial,1,5.0,24,9,14,22,25,460,S460,Zone 0,1.15,8.93,8.47,276.38,1104.07,45.08,93.48
334,residential,3,3.3,24,9,18,20,35,460,S460,Zone 0,0.32,1.96,4.5,1281.44,191.48,61.93,95.98
335,residential,4,3.3,40,16,28,28,25,460,S460,Zone 0,0.51,1.97,3.89,1437.28,41.06,100.0,93.48
336,commercial,1,4.5,24,9,10,28,80,460,S460,Zone 3,0.99,4.28,6.67,639.1,1729.13,60.5,66.24
337,office,4,4.5,60,25,24,28,45,420,S420,Zone 1,0.76,3.07,5.68,5542.11,102.66,90.65,90.26
338,residential,2,3.3,24,9,14,30,40,235,S235,Zone 4,0.75,2.4,4.05,117.17,367.88,53.83,45.62
339,office,8,3.5,60,25,24,50,20,420,S420,Zone 0,0.92,3.04,5.98,10059.92,115.19,82.72,91.17
340,residential,4,3.0,40,16,26,60,30,355,S355,Zone 3,0.54,2.08,3.04,50.24,42.86,100.0,57.46
341,industrial,2,6.0,24,9,18,60,40,235,S235,Zone 0,1.03,7.94,6.45,135.19,422.24,55.19,91.25
342,office,10,4.5,180,81,36,45,50,460,S460,Zone 2,1.58,3.23,5.26,74730.95,30.14,100.0,92.36
343,residential,3,3.3,40,16,10,16,90,420,S420,Zone 3,0.29,1.64,3.83,1118.69,868.9,45.0,65.58
344,office,25,4.5,220,100,50,60,50,460,S460,Zone 1,0.63,3.03,4.61,784806.39,10.3,100.0,98.26
345,office,20,4.0,220,100,55,60,20,460,S460,Zone 1,1.08,2.82,5.48,334630.89,7.85,100.0,90.02
346,commercial,3,4.0,40,16,10,20,70,460,S460,Zone 2,0.85,4.13,5.52,3761.04,1594.35,42.35,85.1
347,office,6,4.0,40,16,32,40,70,460,S460,Zone 2,0.48,3.91,4.35,4247.11,37.5,100.0,92.33
348,office,10,3.5,112,49,36,36,35,235,S235,Zone 0,1.31,3.84,5.19,76033.11,30.91,100.0,90.0
349,commercial,5,3.5,60,25,26,26,25,420,S420,Zone 3,0.66,4.59,6.18,7417.51,105.85,90.13,64.68
350,residential,6,3.0,60,25,22,28,25,420,S420,Zone 0,0.51,1.89,4.73,5165.22,96.56,83.47,92.42
351,residential,4,2.7,24,9,36,60,35,275,S275,Zone 3,0.84,2.24,3.42,55.0,20.2,100.0,56.91
352,residential,2,3.0,24,9,14,18,40,460,S460,Zone 0,0.36,1.86,4.82,168.09,395.34,50.47,97.23
353,office,20,4.5,220,100,45,60,80,355,S355,Zone 3,0.65,2.99,4.11,187769.24,13.8,100.0,94.69
354,office,10,4.5,144,64,36,40,30,275,S275,Zone 1,0.72,3.1,4.01,80562.42,26.77,100.0,86.49
355,commercial,4,4.5,24,9,28,50,30,235,S235,Zone 2,0.88,4.79,6.81,1706.82,90.95,98.91,75.71
356,residential,5,3.3,60,25,22,36,90,275,S275,Zone 3,0.38,2.45,4.37,482.98,103.77,99.39,69.36
357,office,8,4.5,84,36,24,28,90,460,S460,Zone 0,1.43,3.49,5.5,205256.35,114.74,98.28,100.0
358,residential,10,2.7,112,49,30,45,60,420,S420,Zone 2,0.84,2.36,4.92,3701.96,40.08,100.0,90.2
359,residential,8,3.0,60,25,22,24,35,460,S460,Zone 2,0.81,2.33,4.66,58636.59,97.95,83.89,84.62
360,commercial,3,3.5,24,9,22,22,60,420,S420,Zone 0,0.74,4.05,6.92,1987.04,171.28,71.35,100.0
361,residential,3,3.3,24,9,10,14,60,460,S460,Zone 0,0.27,2.48,3.74,3108.81,976.22,43.39,100.0
362,office,8,3.5,112,49,36,60,70,355,S355,Zone 1,0.52,3.39,4.83,840.09,30.17,100.0,96.56
363,residential,8,3.0,60,25,26,26,80,275,S275,Zone 4,0.95,1.81,4.69,30173.93,53.94,100.0,69.14
364,residential,5,2.7,40,16,24,50,25,235,S235,Zone 2,0.61,2.32,4.51,219.62,86.06,100.0,71.54
365,commercial,1,3.5,24,9,12,32,90,355,S355,Zone 2,0.81,4.04,6.99,291.31,941.79,94.39,83.84
366,residential,2,2.7,24,9,20,20,40,355,S355,Zone 2,0.57,2.37,3.02,102.7,108.29,83.04,76.73
367,industrial,1,5.0,24,9,24,36,45,275,S275,Zone 2,1.38,5.49,8.83,27.79,151.27,89.34,76.02
368,office,5,4.5,60,25,40,60,60,355,S355,Zone 0,0.71,2.85,4.14,654.81,17.89,100.0,99.44
369,residential,4,3.0,24,9,32,40,35,460,S460,Zone 2,0.69,1.84,4.42,459.05,29.8,100.0,77.99
370,office,15,4.0,220,100,60,60,50,355,S355,Zone 1,0.59,2.56,5.73,28003.28,5.81,100.0,94.05
371,office,12,4.5,144,64,50,60,80,420,S420,Zone 3,1.9,3.73,5.78,59860.15,11.79,100.0,91.39
372,residential,4,3.0,40,16,40,50,30,275,S275,Zone 0,0.48,2.3,4.48,85.96,15.98,100.0,89.81
373,office,4,4.0,40,16,30,30,50,275,S275,Zone 1,0.67,3.6,5.4,3143.27,49.85,100.0,87.2
374,commercial,3,4.0,24,9,24,40,45,460,S460,Zone 1,0.86,4.15,6.88,498.02,139.27,80.74,89.25
375,office,12,4.5,144,64,30,45,35,275,S275,Zone 0,1.24,3.07,4.26,186568.28,41.67,100.0,91.06
376,residential,6,2.7,84,36,32,40,20,355,S355,Zone 3,0.4,2.38,3.69,526.61,27.16,100.0,60.99
377,office,6,4.0,40,16,30,36,40,235,S235,Zone 0,0.57,2.63,5.82,9216.62,50.54,100.0,91.25
378,residential,4,2.7,24,9,30,32,60,275,S275,Zone 2,0.7,2.05,4.07,438.26,34.27,100.0,79.07
379,industrial,1,4.5,24,9,10,40,35,275,S275,Zone 2,0.84,5.27,7.26,724.84,1914.8,91.29,73.99
380,commercial,1,4.0,24,9,12,30,20,275,S275,Zone 3,0.52,4.55,5.6,279.34,915.82,79.6,54.57
381,commercial,4,4.0,60,25,40,60,35,460,S460,Zone 2,0.62,4.04,6.49,143.67,24.1,100.0,80.58
382,residential,4,2.7,60,25,28,45,35,235,S235,Zone 1,0.36,1.98,3.05,36.74,34.2,100.0,81.56
383,office,6,4.0,60,25,28,45,20,420,S420,Zone 4,0.94,3.52,5.33,7005.85,64.38,98.09,62.38
384,residential,2,3.3,40,16,18,30,20,420,S420,Zone 2,0.89,1.99,4.4,87.44,174.6,64.44,74.08
385,residential,12,3.0,180,81,45,50,25,420,S420,Zone 3,0.82,1.69,4.11,11441.58,9.71,100.0,76.27
386,commercial,1,4.5,24,9,18,45,30,275,S275,Zone 2,0.87,4.14,5.57,53.77,283.1,100.0,72.97
387,commercial,4,4.0,24,9,26,45,50,275,S275,Zone 4,0.77,4.05,6.45,948.53,92.96,99.63,54.23
388,office,10,4.0,112,49,32,36,40,235,S235,Zone 4,1.38,3.64,5.18,129070.44,45.06,100.0,71.6
389,office,10,3.5,144,64,60,60,80,355,S355,Zone 0,1.27,2.89,5.55,4758.25,6.34,100.0,100.0
390,commercial,4,4.0,24,9,28,30,50,420,S420,Zone 4,0.75,4.74,5.07,5034.51,70.03,100.0,56.43
391,industrial,1,4.5,24,9,12,22,60,355,S355,Zone 0,1.24,8.07,6.95,420.26,1388.17,47.38,99.44
392,residential,2,3.0,40,16,12,45,70,420,S420,Zone 1,0.83,2.29,3.8,167.43,557.56,96.73,93.95
393,commercial,3,3.5,24,9,12,14,20,460,S460,Zone 0,0.71,4.57,5.66,18722.41,883.61,42.71,92.23
394,residential,2,2.7,40,16,12,30,80,420,S420,Zone 2,0.39,2.35,4.37,179.72,592.38,92.28,85.25
395,residential,3,3.0,24,9,10,26,25,235,S235,Zone 2,0.33,1.82,3.44,438.82,784.35,44.22,71.09
396,commercial,5,4.0,40,16,30,50,25,460,S460,Zone 1,1.3,4.04,6.49,3378.87,58.89,100.0,87.14
397,office,5,3.5,40,16,30,50,25,275,S275,Zone 1,0.9,2.95,5.25,1053.37,47.95,100.0,81.92
398,residential,6,2.7,40,16,36,60,40,460,S460,Zone 0,0.98,1.63,3.41,336.5,17.24,100.0,97.23
399,office,4,3.5,40,16,30,30,70,420,S420,Zone 1,0.87,2.68,5.95,1549.18,51.21,100.0,94.47
400,office,12,4.5,180,81,50,60,40,235,S235,Zone 1,1.4,4.0,4.06,52680.11,10.05,100.0,88.31
401,residential,3,3.0,24,9,16,18,60,420,S420,Zone 4,0.49,1.93,4.74,1228.8,287.42,55.86,50.59
402,residential,4,2.7,40,16,28,40,70,460,S460,Zone 1,0.56,1.73,3.58,89.68,40.47,100.0,94.92
403,residential,12,3.3,180,81,32,60,50,275,S275,Zone 2,0.86,2.2,3.82,6487.36,26.83,100.0,87.1
404,office,10,4.5,180,81,55,60,60,355,S355,Zone 2,1.31,3.04,5.07,17820.31,7.81,100.0,92.09
405,industrial,1,5.0,24,9,20,20,45,275,S275,Zone 3,0.75,7.75,7.67,105.3,293.77,57.77,58.48
406,commercial,3,4.5,40,16,16,24,40,235,S235,Zone 1,1.09,4.19,5.26,5350.58,394.69,49.9,82.93
407,office,5,3.5,84,36,24,26,40,275,S275,Zone 1,0.61,3.18,4.51,4379.83,93.82,95.81,85.39
408,office,5,3.5,84,36,32,50,40,235,S235,Zone 0,1.0,3.2,5.21,533.27,37.65,100.0,91.25
409,commercial,1,4.0,24,9,20,50,20,420,S420,Zone 1,0.62,4.89,5.67,39.07,232.1,100.0,82.62
410,industrial,2,5.0,24,9,10,36,40,460,S460,Zone 2,0.69,7.02,10.0,923.2,2800.55,43.06,79.0
411,residential,3,3.3,24,9,20,32,35,420,S420,Zone 0,0.75,2.21,3.79,403.79,117.79,76.4,94.92
412,commercial,3,4.5,40,16,24,40,45,275,S275,Zone 4,0.78,4.26,5.9,506.64,124.61,84.46,48.07
413,industrial,1,6.0,24,9,10,24,35,460,S460,Zone 0,0.48,9.23,6.24,856.79,2307.53,45.34,95.98
414,residential,2,3.3,24,9,10,45,60,355,S355,Zone 0,0.45,1.93,4.56,374.36,1113.2,92.97,99.44
415,office,6,3.5,40,16,22,22,80,355,S355,Zone 0,1.06,3.17,5.93,50160.52,148.51,80.45,100.0
416,residential,5,3.0,84,36,32,36,50,420,S420,Zone 0,0.57,2.37,3.49,519.18,31.63,100.0,98.67
417,residential,4,3.3,24,9,28,36,25,355,S355,Zone 0,0.45,1.73,3.21,842.28,33.82,100.0,90.69
418,commercial,1,4.0,24,9,16,18,80,420,S420,Zone 4,0.58,4.58,6.97,99.19,473.37,58.77,52.46
419,commercial,3,4.5,40,16,22,24,45,275,S275,Zone 2,0.97,4.84,5.06,4999.55,149.42,72.36,76.5
420,residential,2,3.0,40,16,14,45,20,460,S460,Zone 2,0.32,1.74,3.43,76.55,317.68,99.31,74.94
421,residential,4,3.0,60,25,26,30,35,235,S235,Zone 1,0.76,1.77,3.86,620.72,54.45,100.0,81.56
422,residential,6,2.7,84,36,22,45,25,235,S235,Zone 3,0.43,2.37,3.89,283.12,102.14,87.71,59.67
423,commercial,6,3.5,84,36,36,60,70,235,S235,Zone 2,1.22,4.16,6.5,606.9,35.35,100.0,85.82
424,office,6,4.5,60,25,36,60,60,275,S275,Zone 2,0.92,2.85,4.98,2166.77,25.46,100.0,86.76
425,office,6,4.0,40,16,28,50,50,235,S235,Zone 1,0.59,3.43,4.6,2747.91,60.78,100.0,88.2
426,office,4,3.5,24,9,28,28,45,275,S275,Zone 2,0.4,2.62,4.87,1843.04,55.78,100.0,76.96
427,residential,6,3.0,84,36,22,32,45,355,S355,Zone 1,0.62,1.77,4.82,2142.17,92.82,89.64,88.66
428,commercial,3,4.0,24,9,18,45,80,275,S275,Zone 3,0.47,4.82,6.94,132.96,327.12,60.6,63.16
429,office,20,4.0,220,100,32,40,50,420,S420,Zone 1,1.38,3.48,6.0,1384095.34,44.27,100.0,96.3
430,office,6,4.0,84,36,28,32,25,355,S355,Zone 2,0.56,3.97,5.82,10946.44,65.6,99.83,79.95
431,residential,8,2.7,84,36,30,30,25,275,S275,Zone 1,1.12,1.81,4.05,15471.08,38.48,100.0,82.89
432,residential,5,3.0,60,25,30,45,80,420,S420,Zone 0,0.5,1.6,3.02,164.56,28.92,100.0,100.0
433,industrial,4,6.0,24,9,24,36,90,275,S275,Zone 1,1.08,9.39,6.97,20090.11,179.93,73.85,95.08
434,residential,10,3.3,112,49,60,60,60,420,S420,Zone 2,0.81,2.03,4.17,3384.92,4.89,100.0,91.73
435,commercial,5,3.5,60,25,30,50,50,235,S235,Zone 3,0.39,4.57,6.64,239.6,65.24,100.0,65.61
436,office,6,4.0,40,16,26,26,90,420,S420,Zone 2,1.17,2.81,4.7,47591.35,64.1,100.0,92.49
437,office,15,3.5,220,100,32,36,35,235,S235,Zone 0,1.41,3.43,5.56,356634.39,47.42,100.0,90.0
438,residential,6,3.3,40,16,22,22,90,235,S235,Zone 0,0.95,2.29,4.55,29380.24,106.59,97.08,100.0
439,residential,5,3.3,60,25,26,50,35,355,S355,Zone 2,0.43,2.18,4.19,256.15,56.48,100.0,78.57
440,office,8,4.0,112,49,24,26,50,235,S235,Zone 1,0.97,3.87,4.53,112390.07,90.63,95.04,89.28
441,office,15,4.5,220,100,45,45,20,420,S420,Zone 0,0.8,2.72,4.21,364454.49,13.05,100.0,91.17
442,residential,2,3.3,24,9,16,24,40,420,S420,Zone 0,0.87,1.85,4.31,200.41,252.26,56.8,96.17
443,office,10,4.5,112,49,50,60,40,235,S235,Zone 3,1.07,3.99,4.33,25861.58,11.16,100.0,77.76
444,industrial,4,6.0,40,16,36,45,35,275,S275,Zone 0,1.75,6.91,8.52,13556.71,52.91,100.0,91.06
445,residential,8,3.0,84,36,26,26,40,460,S460,Zone 1,0.83,2.38,3.54,26836.66,50.88,100.0,91.48
446,residential,4,3.0,24,9,36,60,35,275,S275,Zone 1,0.39,2.44,4.96,50.16,24.02,100.0,82.53
447,residential,5,3.0,84,36,28,30,70,235,S235,Zone 1,0.45,2.47,4.83,657.39,57.05,100.0,90.43
448,residential,12,2.7,180,81,60,60,20,355,S355,Zone 0,0.6,1.88,3.18,2538.7,4.16,100.0,89.44
449,office,8,3.5,112,49,28,32,50,235,S235,Zone 0,0.57,3.59,5.57,12978.54,64.97,100.0,93.75
450,office,4,4.0,60,25,36,36,25,460,S460,Zone 2,0.47,2.95,4.07,1032.22,26.12,100.0,78.48
451,residential,4,2.7,40,16,28,28,35,275,S275,Zone 1,0.92,2.13,3.06,915.4,36.59,100.0,82.53
452,office,6,3.5,60,25,40,45,70,235,S235,Zone 0,1.14,3.02,4.04,2412.53,19.46,100.0,98.75
453,office,8,4.5,84,36,24,40,70,235,S235,Zone 1,1.16,3.72,5.18,40199.49,98.81,96.77,94.44
454,office,15,4.0,220,100,50,50,20,355,S355,Zone 1,1.0,3.44,4.72,185163.15,10.53,100.0,86.78
455,office,10,3.5,144,64,50,60,45,275,S275,Zone 2,0.99,2.79,4.93,4804.13,10.84,100.0,85.21
456,residential,12,3.3,220,100,50,60,30,275,S275,Zone 4,0.69,1.8,3.1,5695.63,6.8,100.0,70.33
